"Running average electives"
"639,608536903317"
"639,6022469169981"
"639,5961525583618"
"639,5899020996578"
"639,5837855221146"
"639,577701092378"
"639,5712676110406"
"639,5656005690515"
"639,5598555129596"
"639,554093794992"
"639,5481262687917"
"639,5424517044443"
"639,5370652022912"
"639,5316750682223"
"639,5263794787513"
"639,5206620773763"
"639,514346851605"
"639,5079118752005"
"639,5014454733384"
"639,4949558129396"
"639,4887212093512"
"639,4822780073879"
"639,4759481664797"
"639,4699178647733"
"639,4634243873578"
"639,4571087673589"
"639,4506826023712"
"639,4443986513652"
"639,4379688009996"
"639,4317660708167"
"639,4254317499292"
"639,4316718604234"
"639,4379028625209"
"639,4443896441916"
"639,450488596365"
"639,4565334394721"
"639,4623503634065"
"639,4684278251495"
"639,4744983917694"
"639,4803280820876"
"639,4858465115412"
"639,4911532808195"
"639,4967259552476"
"639,5025301221172"
"639,5083170592593"
"639,5148884353571"
"639,5210720278662"
"639,5273966357963"
"639,5237959752658"
"639,5204502366868"
"639,5172502185852"
"639,5139329733927"
"639,5106938580644"
"639,5074402377511"
"639,5044211154366"
"639,5010698262322"
"639,4979051555212"
"639,4946467051204"
"639,4915289903615"
"639,487916393152"
"639,4933938841243"
"639,4986964597257"
"639,5042273035938"
"639,5097337725397"
"639,5155215783208"
"639,5212567798027"
"639,5272502037315"
"639,5334798760563"
"639,5396754267094"
"639,5460529858624"
"639,5520905899726"
"639,5582824159771"
"639,5644535736591"
"639,5708575708612"
"639,5772576970955"
"639,6109626140734"
"639,6445714312576"
"639,6781718153754"
"639,7116741862277"
"639,7452776432949"
"639,7788581321088"
"639,8126491973405"
"639,8466616741956"
"639,8805611185135"
"639,875462285291"
"639,8697716141737"
"639,8637653669689"
"639,857917782423"
"639,8517921257302"
"639,8464852878648"
"639,8411298762438"
"639,8360789791622"
"639,8307192792175"
"639,8256445791199"
"639,8205995648073"
"639,8154338241673"
"639,8105425320467"
"639,8054548935266"
"639,800622079586"
"639,7956884953126"
"639,7907623415354"
"639,7857738783463"
"639,7808867058845"
"639,7756219228972"
"639,7797713949935"
"639,7838518226956"
"639,7881830070705"
"639,792019399599"
"639,7858572977183"
"639,7795834251408"
"639,7732423835937"
"639,7668917606925"
"639,7606686092455"
"639,754425700678"
"639,7486364606393"
"639,742791275853"
"639,7367173958548"
"639,7302255199728"
"639,7239614385715"
"639,7179738257381"
"639,7119497906123"
"639,7056777342501"
"639,6992489015247"
"639,6930919170586"
"639,6866755414112"
"639,6805547098098"
"639,6740617206455"
"639,6770003143146"
"639,6798659793714"
"639,6829556790134"
"639,6767016041061"
"639,6706102537929"
"639,6644165514014"
"639,6580925099353"
"639,6519105247335"
"639,6457055223045"
"639,6397214190134"
"639,6334844868917"
"639,6272236113067"
"639,621195387317"
"639,6149996589188"
"639,6092979266159"
"639,6034277633071"
"639,5977888025926"
"639,5920815794693"
"639,5865764748398"
"639,5813296112975"
"639,5760699700226"
"639,5710007464705"
"639,565464684394"
"639,5600786462135"
"639,5546768978751"
"639,5493158243954"
"639,5439425996781"
"639,5387189531108"
"639,5331024241252"
"639,5368679265813"
"639,5406270166677"
"639,5445653947135"
"639,5480042570872"
"639,5419734880461"
"639,5358228170899"
"639,5299473483949"
"639,5242856160869"
"639,5185189017552"
"639,5130143437754"
"639,5065694521487"
"639,5004002124822"
"639,4941386175968"
"639,487765963719"
"639,4813683206623"
"639,4873831209959"
"639,4933435772156"
"639,4995956362395"
"639,5055630174861"
"639,5115104259825"
"639,5173788428813"
"639,5235375865253"
"639,5298465072276"
"639,5359967351066"
"639,5424127160557"
"639,5487146015296"
"639,5553174975682"
"639,5621014411951"
"639,5687186124128"
"639,5761996072857"
"639,5834748934551"
"639,590932315679"
"639,5980732307361"
"639,6054506349011"
"639,6130550897694"
"639,6205478684944"
"639,6283173103166"
"639,636016583135"
"639,643995660806"
"639,6519452071952"
"639,6600504362598"
"639,6679311846793"
"639,6665585094598"
"639,6650000076819"
"639,6729234328131"
"639,6808215844612"
"639,6889553396649"
"639,6964936010532"
"639,7039715158228"
"639,7112519783022"
"639,7187231960175"
"639,7261775154392"
"639,7334920014367"
"639,7411083931783"
"639,7485603169059"
"639,7560464225415"
"639,7632069941957"
"639,7706360682004"
"639,7779391745919"
"639,8123711109199"
"639,8464738442599"
"639,8808514883895"
"639,9147292959109"
"639,9488266930608"
"639,9828223219688"
"640,0166794195226"
"640,0505966414806"
"640,0842479255718"
"640,1181190956739"
"640,1129823485039"
"640,1081140826575"
"640,1032738358905"
"640,0984224702997"
"640,0944691792091"
"640,090173334152"
"640,0859682944576"
"640,0813991963975"
"640,0770992579376"
"640,0726615890474"
"640,0681287558654"
"640,0638573733775"
"640,0594793822926"
"640,05538983298"
"640,0506178785041"
"640,0454825892909"
"640,040335775967"
"640,0351813356522"
"640,0300060619734"
"640,0339879243253"
"640,0379016743824"
"640,0420836659955"
"640,046187632752"
"640,0499666128156"
"640,0440320409618"
"640,0380839009163"
"640,0323981795838"
"640,0263571551033"
"640,0206223121055"
"640,0146700607917"
"640,0087752579977"
"640,0030384245391"
"639,9972275164145"
"639,9922476518451"
"639,9866729019761"
"639,9812709760474"
"639,9757267435838"
"639,9704730303338"
"639,9645863263034"
"639,9584077553885"
"639,9523764157832"
"639,9461056730495"
"639,9398010480149"
"639,9334623952714"
"639,9272866469772"
"639,9208036270006"
"639,9235161418992"
"639,9170877094243"
"639,9106458993674"
"639,9044866136112"
"639,8982709625661"
"639,8922136722116"
"639,8856814281708"
"639,8791628671735"
"639,872842804426"
"639,8664847359527"
"639,8610296556661"
"639,8555310316372"
"639,8500841499076"
"639,8444571665658"
"639,8388958287499"
"639,8332470171383"
"639,8273107159571"
"639,8215982653786"
"639,8158656514257"
"639,8102273226142"
"639,8045556548161"
"639,7991733609016"
"639,7935940547416"
"639,7882811500875"
"639,7828860482671"
"639,786943600506"
"639,7908533757825"
"639,7947694791155"
"639,7983675214552"
"639,8022442552664"
"639,8060406769961"
"639,8004268714899"
"639,7950963678563"
"639,7897505989368"
"639,7846966903337"
"639,778826046635"
"639,7732512099619"
"639,7672266911065"
"639,7614848069683"
"639,7555303398783"
"639,7613720632487"
"639,7671608040748"
"639,7726036935296"
"639,778023151338"
"639,7837241118962"
"639,7890848704404"
"639,7947046896104"
"639,7996656828551"
"639,8046143347167"
"639,799584430454"
"639,7941578687962"
"639,7889471806689"
"639,7839379003883"
"639,7788623943076"
"639,7746409659075"
"639,7702165840872"
"639,7657855418724"
"639,761334964532"
"639,757185964191"
"639,753266827713"
"639,7489902078652"
"639,7445778919431"
"639,7399620878169"
"639,7354416576652"
"639,7307581193569"
"639,7254649518907"
"639,7199144069666"
"639,714569207471"
"639,709074397831"
"639,7126472106823"
"639,715936721896"
"639,7194963417853"
"639,7229040648357"
"639,7265910289154"
"639,7202848135828"
"639,7138410661928"
"639,7073833413041"
"639,7010277117275"
"639,6945836163552"
"639,6883903858143"
"639,6824446222432"
"639,6764184949718"
"639,6708512309633"
"639,6647805230727"
"639,6585797688615"
"639,652306159453"
"639,646143937511"
"639,6401735029259"
"639,6339755195012"
"639,6279374185998"
"639,621777852332"
"639,6158983394355"
"639,6099556291945"
"639,603928445684"
"639,597703333882"
"639,5916880432749"
"639,5856442356551"
"639,5890847593599"
"639,592274984699"
"639,585914004268"
"639,5795213360234"
"639,57333330471"
"639,5673793499717"
"639,5613539578409"
"639,5554760688904"
"639,5495979107691"
"639,5438110431079"
"639,5381235145156"
"639,5324287744562"
"639,5274864586801"
"639,5222464066395"
"639,5172224014118"
"639,5120871964322"
"639,507041490782"
"639,5022624053564"
"639,4974701481115"
"639,4929180051015"
"639,4883221036229"
"639,4838678536364"
"639,4793085053984"
"639,4749949055912"
"639,4704892299885"
"639,4662757627829"
"639,4618498635904"
"639,4668082990653"
"639,4716350252633"
"639,4766394562766"
"639,4816435907903"
"639,4868477661558"
"639,4920043021364"
"639,4974534507038"
"639,5030440270745"
"639,5085908881249"
"639,5143377687552"
"639,5200389765022"
"639,5260325626648"
"639,5322193349867"
"639,5277027874599"
"639,5237895544637"
"639,5198559305055"
"639,5157994876832"
"639,5115745820308"
"639,5075440971893"
"639,5037566235636"
"639,4999538704602"
"639,4961105768112"
"639,4921202628734"
"639,4881879595434"
"639,484221863932"
"639,4804070778623"
"639,4764657039774"
"639,4727025438214"
"639,4689259879932"
"639,4744819693058"
"639,4800360810273"
"639,4856948025962"
"639,4913188440297"
"639,4971208932177"
"639,5027810545932"
"639,5084304324702"
"639,5143745977579"
"639,5202512908946"
"639,5263252398365"
"639,5320893314857"
"639,5379390675313"
"639,5435971281485"
"639,5493853795243"
"639,5551639582993"
"639,5734629129905"
"639,581590446327"
"639,589776424493"
"639,5974221577434"
"639,6049339819917"
"639,612355914087"
"639,6195905441218"
"639,6268996066012"
"639,6341479285056"
"639,6416463269949"
"639,6491298507347"
"639,656647472455"
"639,6642263003063"
"639,6713597222375"
"639,678940656299"
"639,6862238203362"
"639,6937403089814"
"639,7007374176113"
"639,7075265214548"
"639,7144679444602"
"639,711778328324"
"639,7093734593335"
"639,7066531649979"
"639,7038728918794"
"639,7010047944831"
"639,6984001813548"
"639,6949013721189"
"639,6915467778541"
"639,6881348302492"
"639,693493328896"
"639,6983660775694"
"639,7031748268769"
"639,7076921070568"
"639,7122296919785"
"639,7059642405577"
"639,6995831899789"
"639,6931522024943"
"639,6867115911562"
"639,6803746828289"
"639,6741899020367"
"639,667907678696"
"639,6618298647998"
"639,655732579803"
"639,6498839993953"
"639,6442791003126"
"639,63863316496"
"639,6338799164771"
"639,6289305644963"
"639,6242725234442"
"639,6193981633538"
"639,6144912397443"
"639,6098612947562"
"639,6052241249776"
"639,6008321872717"
"639,5960809086146"
"639,5915039451862"
"639,5864800871191"
"639,5816786941145"
"639,5766082909001"
"639,5715425631266"
"639,5664000665244"
"639,5706859105997"
"639,574415592427"
"639,5781621832969"
"639,5817579669356"
"639,5856375917061"
"639,5893383082107"
"639,5932033510527"
"639,5876671918347"
"639,5819636867969"
"639,5765608330759"
"639,5709982998335"
"639,5653758756644"
"639,5597337834716"
"639,553863865642"
"639,5487619322679"
"639,5435232303829"
"639,538131360571"
"639,5326362078267"
"639,5274284836953"
"639,5224591916719"
"639,5173507637912"
"639,5123163235228"
"639,5071239760304"
"639,5016880815283"
"639,496168697002"
"639,4909262048233"
"639,4854995894249"
"639,4803018267858"
"639,4749199437668"
"639,4790003620461"
"639,4829556563737"
"639,4868495971921"
"639,4904790487954"
"639,4942317786217"
"639,4979291248425"
"639,5017457339688"
"639,4963329887413"
"639,4905429607111"
"639,4849704895742"
"639,4793324941736"
"639,4736641727003"
"639,4681619101091"
"639,4624492400577"
"639,4566052752841"
"639,451058441106"
"639,4454093456794"
"639,4396816345569"
"639,4336145965971"
"639,4273883958903"
"639,4214221115891"
"639,415288101515"
"639,4092755509057"
"639,4032448253882"
"639,3972795744575"
"639,3912872039803"
"639,3855987067961"
"639,3796805919527"
"639,3831816035095"
"639,3863245829663"
"639,38941625797"
"639,3831308313607"
"639,3767484942305"
"639,3704964273553"
"639,3641482810083"
"639,3578339237264"
"639,3513990828347"
"639,3450085331709"
"639,3385114403911"
"639,3445072379133"
"639,3503904412363"
"639,3563235616665"
"639,3620287552875"
"639,3678878148678"
"639,3731732799482"
"639,3787323316554"
"639,384377511313"
"639,3899935471735"
"639,3959117769654"
"639,4016588346974"
"639,407550198587"
"639,4134277990723"
"639,419011608112"
"639,4255034474712"
"639,4319501713127"
"639,4383861125466"
"639,4349011608327"
"639,4308937981756"
"639,4265472118309"
"639,4221712376644"
"639,4179596154308"
"639,4129988565041"
"639,408168778687"
"639,4029881904421"
"639,3980854176166"
"639,3929386307739"
"639,3879513225904"
"639,3828887552044"
"639,3872498728839"
"639,3915566594148"
"639,3957335113524"
"639,3998147434803"
"639,4041470139758"
"639,4083755623176"
"639,4021524647864"
"639,3958928951406"
"639,3898345089076"
"639,3834500960138"
"639,3773052921048"
"639,3711069439278"
"639,3646584011957"
"639,3584803596834"
"639,3520149351029"
"639,3456149546415"
"639,3397360845306"
"639,3337202066448"
"639,3280054567165"
"639,3222120153906"
"639,3166098483899"
"639,3112734429784"
"639,3057638102116"
"639,3001131733974"
"639,2943030424806"
"639,2885401248001"
"639,2826904988901"
"639,2769096106616"
"639,2709230852221"
"639,2652058431963"
"639,2592473970807"
"639,262446420342"
"639,2656266689233"
"639,2690914843622"
"639,2627841723265"
"639,2567727187774"
"639,2506787721661"
"639,2448289368348"
"639,2391758513028"
"639,2331827852519"
"639,2273712913103"
"639,2213199636681"
"639,2155255928453"
"639,2095292495594"
"639,2035318617785"
"639,1982336336168"
"639,1926497983457"
"639,1873282954623"
"639,1819901060796"
"639,1766373841419"
"639,1714762180953"
"639,1662334426957"
"639,1608356337528"
"639,1553712805843"
"639,1499723251999"
"639,1445575296715"
"639,1474293869926"
"639,1412130314059"
"639,1349765977732"
"639,128995581781"
"639,1228590698532"
"639,1166201589316"
"639,1105475167132"
"639,1043282629894"
"639,0982006275252"
"639,0919026788686"
"639,0858021106976"
"639,0799780551894"
"639,0737480202182"
"639,0678750212296"
"639,0619466515253"
"639,0560486140647"
"639,0501501143699"
"639,044533427842"
"639,0391271677789"
"639,0336980004292"
"639,0282428740773"
"639,0222149726301"
"639,0164606068984"
"639,0106526708324"
"639,0050960363934"
"638,999391147139"
"638,9934186369096"
"638,9869247300692"
"638,9805116280446"
"638,9740840206504"
"638,9677772143409"
"638,9614689800673"
"638,9554239486616"
"638,9490917506824"
"638,9550285899804"
"638,9609619865678"
"638,9668512662166"
"638,9727165383581"
"638,9788790668446"
"638,984877059846"
"638,9909755113697"
"638,9971929841299"
"639,0027244387268"
"639,008237068458"
"639,0134472485925"
"639,0189120026195"
"639,0245775093189"
"639,0302381948273"
"639,03679025414"
"639,0433251837952"
"639,0500951011621"
"639,0568579794432"
"639,0637770152933"
"639,0709748589957"
"639,0781634344012"
"639,0853422114831"
"639,083101629343"
"639,0808049956999"
"639,0781132219344"
"639,07540586008"
"639,072398100958"
"639,0694276732073"
"639,0664221468495"
"639,0727745072508"
"639,0790471372542"
"639,0856151112747"
"639,0920287248658"
"639,0986637665935"
"639,1052933722024"
"639,1121295391914"
"639,118512891784"
"639,1245517927331"
"639,1303661753931"
"639,1361298217045"
"639,1420782685942"
"639,1478900184469"
"639,1539070405172"
"639,159878535104"
"639,1535068557693"
"639,1471801350576"
"639,1408671628166"
"639,1344931088421"
"639,1283539505325"
"639,1221097648248"
"639,1157432142079"
"639,1096036005936"
"639,1034667522908"
"639,0972227691648"
"639,0909418968353"
"639,0848375814296"
"639,0789318291132"
"639,0728775116598"
"639,0669304090386"
"639,0605776636836"
"639,0633886375882"
"639,0569353282664"
"639,0505798077004"
"639,0442692372045"
"639,037856306638"
"639,0315532611895"
"639,0252290820158"
"639,0189040329437"
"639,0131848845451"
"639,0073099586797"
"639,0016420962156"
"638,9958799158503"
"638,9903678010497"
"638,9851434691732"
"638,9797970604645"
"638,9746944303155"
"638,9689588131678"
"638,9635256357285"
"638,958075160022"
"638,9528301082406"
"638,9474116138589"
"638,9422598922017"
"638,9368320084839"
"638,9407305732692"
"638,9445702470086"
"638,9487051521537"
"638,9526224073314"
"638,9566411899475"
"638,9604969714791"
"638,9646379576006"
"638,9593413506997"
"638,9540359388767"
"638,94884917119"
"638,9436093882804"
"638,9383787829054"
"638,9334329059704"
"638,9284724576279"
"638,9243650486609"
"638,9201682950646"
"638,9162160321026"
"638,9116720540557"
"638,9073816085771"
"638,9032599291498"
"638,8989570820856"
"638,8948965885464"
"638,890824613566"
"638,8869782397807"
"638,8828362505543"
"638,8789891789032"
"638,8748792391336"
"638,8710580002878"
"638,8669301482714"
"638,8719881292318"
"638,8761116179609"
"638,8803804474244"
"638,8844718704896"
"638,8887103872472"
"638,8925352625013"
"638,8965597109466"
"638,9008837060824"
"638,9051135421781"
"638,9095941416022"
"638,9140436565101"
"638,9186080012704"
"638,9137737543409"
"638,9088872760395"
"638,9039523235907"
"638,9114409431369"
"638,9187968329112"
"638,9262979756177"
"638,933539803991"
"638,9410484832343"
"638,948522351534"
"638,9562775503258"
"638,9642620829469"
"638,9722203965302"
"638,9804602401948"
"638,9886177574058"
"638,996742557521"
"639,0049931240678"
"639,0130006668564"
"639,0216067385031"
"639,0301975524563"
"639,038866885305"
"639,0474990597768"
"639,0562751110616"
"639,0641533606524"
"639,0716551953692"
"639,0792266564634"
"639,0769379396415"
"639,0747069520543"
"639,072458825535"
"639,070501953356"
"639,0684083081612"
"639,0665386518751"
"639,0645565274957"
"639,0716212589793"
"639,0785870346929"
"639,0857235824748"
"639,0926552504208"
"639,0994277440875"
"639,1057883619075"
"639,112417635622"
"639,1189396349356"
"639,125461114587"
"639,1321970635446"
"639,1389054946638"
"639,1458966951086"
"639,1527006084448"
"639,1597674814011"
"639,1667241288513"
"639,2006077961528"
"639,2344017213167"
"639,2683595704484"
"639,3022223957516"
"639,3360806989347"
"639,3699230277956"
"639,4038661837628"
"639,4381077020555"
"639,4721117778299"
"639,5060408481447"
"639,539813945313"
"639,5736481356015"
"639,6077810727828"
"639,6419111780081"
"639,6382235118069"
"639,634520635136"
"639,6306809106577"
"639,6259507365"
"639,6213860375195"
"639,6166301425828"
"639,6117590918752"
"639,607158695903"
"639,6021315818309"
"639,5973622562634"
"639,592290334767"
"639,5869437498465"
"639,581496883201"
"639,5759278192675"
"639,5703142670602"
"639,5740458977339"
"639,5777393177972"
"639,5814259506802"
"639,5849615273925"
"639,5887333615874"
"639,5923554032488"
"639,5962642309277"
"639,6004453287183"
"639,604604894537"
"639,6090556232703"
"639,6040118601379"
"639,5992185639523"
"639,5942884768085"
"639,5891769468624"
"639,584544936748"
"639,57972748498"
"639,5751041848569"
"639,5704694277636"
"639,5660926345347"
"639,5620130588941"
"639,5576624595537"
"639,5532521859545"
"639,5486943970425"
"639,5442867482753"
"639,5391026087048"
"639,5340323419304"
"639,528832398475"
"639,5239071235155"
"639,5189187178939"
"639,5230283705894"
"639,5265773079861"
"639,5203009621198"
"639,5140058760985"
"639,5077822067303"
"639,5017162753471"
"639,4955195612613"
"639,489506080554"
"639,4834874315718"
"639,4776412165265"
"639,4716582693568"
"639,465583674334"
"639,4603919732775"
"639,4551736844437"
"639,4501315942421"
"639,4447280442394"
"639,4393100051716"
"639,4341674860259"
"639,4286684757799"
"639,4234090718687"
"639,4175961535459"
"639,4116978027197"
"639,4056840383447"
"639,3999114959494"
"639,3940051212776"
"639,3882900897139"
"639,3825533048989"
"639,3763311178831"
"639,3701233836844"
"639,3637387129443"
"639,3573137719761"
"639,350829222435"
"639,3445864219999"
"639,3383068101629"
"639,3444831407949"
"639,3504486047298"
"639,3560130188894"
"639,361380984511"
"639,3665899803125"
"639,3713939669339"
"639,3763830613511"
"639,3816728046554"
"639,3868601674828"
"639,3920617495025"
"639,3972034768901"
"639,4025154264205"
"639,3981529663073"
"639,3932795580733"
"639,3892103608068"
"639,3846716913589"
"639,3800228256001"
"639,3751656332793"
"639,3700692332175"
"639,3652208071387"
"639,3600790859381"
"639,3549936835437"
"639,3498194321721"
"639,34457377147"
"639,3391382232636"
"639,3334759635593"
"639,3277045509165"
"639,3221943473588"
"639,3165800252074"
"639,3203502266705"
"639,3240958775207"
"639,3280606332577"
"639,3318274231732"
"639,3358906319073"
"639,3395393136683"
"639,3332399732014"
"639,3269288087438"
"639,3208845472909"
"639,3146624549256"
"639,3082099884438"
"639,3019192825878"
"639,2956580172047"
"639,2897691266744"
"639,2836835652269"
"639,2777454544959"
"639,2716154339257"
"639,2657240722427"
"639,2596149063547"
"639,2531881455335"
"639,2468699337852"
"639,240405620847"
"639,2342186674035"
"639,2280078086375"
"639,221763319153"
"639,2154916171213"
"639,2092412037764"
"639,2029806044593"
"639,1968617012194"
"639,1905869940414"
"639,1842601889961"
"639,1778313541805"
"639,1715040126454"
"639,1651212459374"
"639,1588923236104"
"639,1529533900278"
"639,1465495996408"
"639,1410290483317"
"639,1355070579394"
"639,1300071352532"
"639,1244226516465"
"639,1190303886195"
"639,1139234491623"
"639,1086869770276"
"639,1037465837721"
"639,0988053228208"
"639,0940724556524"
"639,0893218988278"
"639,0848162988975"
"639,0800253452157"
"639,075523473933"
"639,0708823835489"
"639,075641242339"
"639,0802525838513"
"639,0849635102703"
"639,0895543022618"
"639,0942418754498"
"639,0988986578938"
"639,1031471906587"
"639,107668271926"
"639,1023538630934"
"639,0971788311025"
"639,0918634138129"
"639,0866021761352"
"639,0814013554515"
"639,0751778293283"
"639,0697164912494"
"639,0642254743385"
"639,0587354383529"
"639,0531504125183"
"639,0476446383232"
"639,0422996532144"
"639,0369504823299"
"639,0313489996634"
"639,0256381078333"
"639,0201320457742"
"639,0142119488487"
"639,0082813714771"
"639,002319317812"
"638,996550106482"
"638,9902836078322"
"638,9933229960719"
"638,9962353638039"
"638,9899675499545"
"638,9835347074784"
"638,9771010278981"
"638,9708313485633"
"638,9644734333027"
"638,9580842749763"
"638,95163765447"
"638,9454577179969"
"638,9392649358747"
"638,9330626625737"
"638,9388258114429"
"638,9444892931026"
"638,9503224051301"
"638,956042812927"
"638,9620394560336"
"638,9679431028043"
"638,9738446957373"
"638,9800065083385"
"638,9857669178141"
"638,9917892299103"
"638,9977053032101"
"639,0037003678659"
"639,0099341743257"
"639,0160524933113"
"639,0230573881917"
"639,030032364033"
"639,0369956146048"
"639,0438773747405"
"639,0509196078915"
"639,0580432612187"
"639,0651193235886"
"639,0724540887206"
"639,0699931419385"
"639,066848974849"
"639,0636050207332"
"639,0605485580959"
"639,0574635059378"
"639,0544730578426"
"639,0513735397649"
"639,057300230669"
"639,0632134217534"
"639,0693510127771"
"639,0754274987665"
"639,0816873530741"
"639,0877838099555"
"639,0940358022034"
"639,1004967343795"
"639,1067303454674"
"639,1131681053995"
"639,1195287651431"
"639,1258992236797"
"639,1319748147569"
"639,1382866264182"
"639,1442553516285"
"639,1771862023303"
"639,2099703300895"
"639,2429753478831"
"639,2757341449407"
"639,2697069304376"
"639,2636085413944"
"639,2577826785762"
"639,2521943471405"
"639,246484757141"
"639,2410325781714"
"639,2351633352065"
"639,2295003798525"
"639,2238865723383"
"639,2182471231832"
"639,2134595847001"
"639,2086682465742"
"639,2039554582384"
"639,1990655570661"
"639,1943616949094"
"639,1894057199146"
"639,1843640733583"
"639,179552703172"
"639,1746935119463"
"639,1697124257422"
"639,163893900486"
"639,1578744275936"
"639,1517036363849"
"639,145652578277"
"639,139590119939"
"639,1429005306981"
"639,136594886243"
"639,1302808936265"
"639,1241819065802"
"639,1178947693392"
"639,1117886321879"
"639,1055572587455"
"639,0995595093624"
"639,0933532849366"
"639,087390944388"
"639,0817276901093"
"639,0756086218912"
"639,0702832165093"
"639,0649222227064"
"639,0597399942759"
"639,0544998123206"
"639,0491529338889"
"639,0439600664934"
"639,0385023100349"
"639,033073925642"
"639,0272016941597"
"639,0208883427027"
"639,0144829517443"
"639,0083622677033"
"639,0020929406701"
"638,9957035074393"
"638,9894435417394"
"638,983125651366"
"638,9770976995331"
"638,9712800525876"
"638,9653898656877"
"638,9596064226797"
"638,9536581374366"
"638,9479316869994"
"638,9424982267974"
"638,9367416546398"
"638,9310587165093"
"638,9251325520179"
"638,9192562339999"
"638,9131669001787"
"638,9069733196699"
"638,900654917919"
"638,8942259677866"
"638,887922131774"
"638,8815705296008"
"638,8754066574343"
"638,8690069411832"
"638,8629089533774"
"638,8565536472411"
"638,8626159153479"
"638,8684920659838"
"638,8746409755815"
"638,88041488772"
"638,886107657797"
"638,8907360967123"
"638,8952944350675"
"638,9000829884301"
"638,9046095786588"
"638,9092525855762"
"638,9138094847447"
"638,9184993553284"
"638,9137579121417"
"638,9090126713011"
"638,905153569961"
"638,9011245870178"
"638,8973219863667"
"638,8934614341775"
"638,8898851978589"
"638,8866028233961"
"638,8832459097576"
"638,8801495274976"
"638,877040667942"
"638,8740926817834"
"638,8709959505546"
"638,8681560874236"
"638,865140192935"
"638,8623551827245"
"638,8587609587005"
"638,864139184133"
"638,8694984914605"
"638,8749771993412"
"638,8803557534012"
"638,8860164674974"
"638,8911181986567"
"638,8961484975144"
"638,901375487162"
"638,9064476568722"
"638,9118196375973"
"638,9171662213315"
"638,9227983560069"
"638,9283345071614"
"638,9339231006485"
"638,9394934104845"
"638,9717478132475"
"639,0038589464315"
"638,9974307017516"
"638,9912238654433"
"638,985006459704"
"638,9790386708029"
"638,9730800311901"
"638,9669966400565"
"638,960934444931"
"638,9547396079098"
"638,9487514505901"
"638,9428520270068"
"638,9368149077884"
"638,931578672592"
"638,926126622971"
"638,9209376776932"
"638,9154329365152"
"638,909925433913"
"638,9046187622456"
"638,8988462061506"
"638,8931359772964"
"638,8872333022199"
"638,8813693397291"
"638,8754667996392"
"638,8698140766987"
"638,8641225370394"
"638,8585989812655"
"638,8528990475634"
"638,8565668481446"
"638,8600790548757"
"638,8636415917357"
"638,8671921390279"
"638,8709135610447"
"638,8745673091536"
"638,8690090855433"
"638,863651659378"
"638,858154978133"
"638,8524292411608"
"638,8466923169445"
"638,8410971377953"
"638,8358000727175"
"638,8296513366049"
"638,8242408158745"
"638,8184418884784"
"638,8128792935406"
"638,8070362793313"
"638,8012741765583"
"638,795737743771"
"638,7901598905593"
"638,7840336855783"
"638,7778615261446"
"638,7715639371962"
"638,7655561502138"
"638,7593555497931"
"638,7531101707729"
"638,7468463185497"
"638,7404603428948"
"638,7342671610967"
"638,7282323491762"
"638,7225342837288"
"638,716766829125"
"638,711181180404"
"638,7054819293361"
"638,6998882107787"
"638,6945060727944"
"638,6888922317036"
"638,6833359145929"
"638,6777544398615"
"638,6724206191728"
"638,6670317750036"
"638,661940157232"
"638,6567940242467"
"638,6517999864323"
"638,6466548680073"
"638,6507368819459"
"638,6545526929472"
"638,6581331394917"
"638,6611931313951"
"638,6645194162545"
"638,6586100488165"
"638,6529081613396"
"638,6474682559489"
"638,6418988375736"
"638,6364289200449"
"638,6305557110765"
"638,6245178990644"
"638,6184709421304"
"638,6126885645264"
"638,6066021858817"
"638,612359424912"
"638,6181060653066"
"638,624070700624"
"638,6300039326957"
"638,635487150268"
"638,6407919523741"
"638,6463995584945"
"638,6522703042558"
"638,6577869950208"
"638,663578532442"
"638,6693411471786"
"638,6752678570914"
"638,6814385360312"
"638,6875418119428"
"638,6941798747127"
"638,7007537747821"
"638,6973831482833"
"638,6939187158275"
"638,6907203969987"
"638,6878108258023"
"638,6846420642497"
"638,6817118622913"
"638,6787683731387"
"638,6760322369573"
"638,6730405831306"
"638,670179039477"
"638,6669765548834"
"638,6639756368404"
"638,6607998881484"
"638,6665392809185"
"638,6722071524235"
"638,6780786728036"
"638,6837037380378"
"638,6895801631686"
"638,6953927214848"
"638,7014896063258"
"638,7076423599583"
"638,7136383232927"
"638,7198572184391"
"638,7256290449359"
"638,731524049671"
"638,7373272652349"
"638,7433942321576"
"638,7370929034549"
"638,7307189074843"
"638,7246205653273"
"638,7183778947123"
"638,7122967107423"
"638,7064546175798"
"638,7004396884714"
"638,6943752699511"
"638,6882545969634"
"638,6823453506659"
"638,6766601153686"
"638,6705300727656"
"638,6652902360727"
"638,6595469803921"
"638,6539457615564"
"638,6481867158341"
"638,6427240733634"
"638,6375205880012"
"638,6322735579728"
"638,6272455082698"
"638,6221727005988"
"638,6173954691454"
"638,6123911675711"
"638,6076306612076"
"638,6027024584362"
"638,5979094783696"
"638,5928388443514"
"638,5969619369645"
"638,6008559045395"
"638,6047152197496"
"638,6084460669722"
"638,6124622270798"
"638,6163119026432"
"638,62041684624"
"638,6146006485626"
"638,6087140320711"
"638,6025296315494"
"638,5963356926525"
"638,5901491115785"
"638,5841799911318"
"638,5780852207616"
"638,5728927148142"
"638,5674082294241"
"638,5621533877255"
